word,level,slope,pval,count
silence,0,-0.30698429232161234,0.307619014204274,13
thegroup,0,-0.16349741395773734,0.6988616819305737,8
looks,0,-0.06254659502866235,0.6320327200009794,61
cubs,0,-0.32089417388439656,0.6791058261156034,4
sports,0,0.33371842191418555,0.08891282469601854,27
already,0,0.14431879903306175,0.2074450484286884,78
regardless,0,-0.3894812354094879,0.13591530347615524,16
nytimes,0,0.17917526566312442,0.2686175140065097,40
tomthunkitsmind,0,-0.6199662116167528,0.3800337883832471,4
congress,0,-0.5337062741036577,0.0034452752112860393,28
franklin_graham,0,0.10038792689642384,0.7826011170503098,10
africa,0,-0.09520645935732172,0.7570274210749586,13
u.s,0,0.5060856826247556,0.0007360432406134228,41
kenya,0,-0.973960750530808,0.026039249469191672,4
dare,0,-0.4591923104943014,0.05524201530165199,18
suggest,0,-0.014286662857270512,0.9648509820994624,12
wonderful,0,-0.1210253788087999,0.5317225018939351,29
worry,0,0.13294011647954054,0.4917835552386899,29
do,0,-0.06609408766621494,0.5050193230250373,104
why,0,-0.17880606857867498,0.2239930626441092,48
trolls,0,-0.4905078930908584,0.2637354678826028,7
gotta,0,-0.04837108344697805,0.7160007909196859,59
troll,0,-0.3893835789691065,0.26604490886085297,10
grassley,0,-0.1972293871842,0.27126223504756963,33
read,0,-0.2601118934679173,0.02325408332093928,76
neeratanden,0,-0.6343203959350944,0.0488596027196062,10
live,0,-0.13316970270374529,0.14035450148893616,124
become,0,0.2771783725705827,0.06527820696220091,45
coverup,0,-0.6796398444756296,0.06371283760895899,8
liked,0,0.10026950676585852,0.4884170970599509,50
banking,0,0.1578471370630745,0.799860512262357,5
panel,0,-0.32064458516305744,0.2854563563920696,13
staff,0,-0.22665993028610254,0.3231417956454081,21
leave,0,-0.12862057121340198,0.4053665417922243,44
headline,0,-0.5428842335768889,0.16440938015814024,8
nowplaying,0,-0.2247700411052847,0.21615984075729386,32
beyonce,0,0.7174578801773434,0.2825421198226565,4
smooth,0,0.41123105888065614,0.2715075436446913,9
officials,0,-0.3145748763261924,0.2187905665466721,17
residents,0,-0.10131804439410276,0.7806279408038648,10
posing,0,-0.9285165895423336,0.07148341045766646,4
needs,0,0.3211585840872845,0.007576482728805044,68
thorough,0,-0.0408232078889707,0.9169510540748724,9
christine,0,-0.13807774642687198,0.3193969869900296,54
messages,0,-0.6702541686134662,0.012179552010989464,13
meeting,0,0.04237252333773417,0.7925166184443713,41
really,0,0.06570920518923756,0.43392993698529336,144
trying,0,0.20520759082647155,0.05655820812626495,87
direction,0,-0.3127194030353378,0.13679545045236888,24
_imperatorrex,0,-0.6371986534009443,0.3628013465990556,4
things,0,0.13522496030571782,0.17756831520332447,101
hear,0,0.020981257906078174,0.8692903632487022,64
individuals,0,-0.29290305443281783,0.5238049484890803,7
graham,0,-0.2871089694726945,0.08954296893697683,36
seemed,0,-0.19568825421850397,0.7102144511906996,6
franklin,0,-0.7460975845191613,0.14759105508788747,5
greatest,0,-0.2962932583104183,0.11859870515263822,29
topic,0,0.6483270658760415,0.030959805522771094,11
fine,0,-0.11208164574095357,0.5701472393970137,28
spoke,0,-0.21682443585707425,0.3725928257028331,19
work,0,0.01729129056702015,0.8434008198177488,133
seungminkim,0,0.08984861967592622,0.7600179337799701,14
there’s,0,0.9974033047146008,0.002596695285399297,4
chance,0,0.2679343887119052,0.03682670940605925,61
duty,0,-0.23586820593508034,0.2095501491175096,30
person,0,-0.1994832701958571,0.04892019375385895,98
music,0,0.3835533314320688,0.0004085043321433321,81
plays,0,0.2650355829737401,0.3211794616904623,16
senatorcollins,0,-0.1710097012899183,0.21190971005368306,55
embarrassment,0,-0.3800158730145602,0.35309689426613583,8
retweet,0,0.000548803761243201,0.9961203308208496,81
crazy,0,0.1687241313566244,0.16900030302299635,68
son,0,-0.1971843387301368,0.12449940526568742,62
gartrelllinda,0,-0.14025866337757756,0.7404436976679925,8
cause,0,-0.17564786565820428,0.2039261971091691,54
living,0,0.005423642549630423,0.9749556613993976,36
rabbit,0,-0.8956480451764691,0.03982606181411062,5
pulled,0,0.4268047289419214,0.0992055891040469,16
york,0,-0.07893113277028348,0.6148795861515843,43
department,0,0.1709109800686612,0.5119134532669936,17
fraud,0,0.13212268970695995,0.3925901985387135,44
involving,0,0.2034569224137642,0.7427490782095727,5
bringing,0,-0.09421565753325996,0.5683352482120739,39
quick,0,-0.33525832139441225,0.08115631289469549,28
options,0,-0.5489699768960837,0.2592660364078372,6
announce,0,-0.1278634387882966,0.5911178117518746,20
beef,0,0.6739603363100548,0.022966402840994403,11
korean,0,-0.6611466540937896,0.22435788612759733,5
help,0,-0.04918236479516952,0.6548780284208111,85
survivors,0,0.04152181162654701,0.8338348818069672,28
indonesia,0,-0.5350664997500094,0.1110011327642363,10
h,0,0.3020265174814485,0.006138341569520642,81
guide,0,-0.6598919364525047,0.0074300324885992,15
neither,0,-0.3297693515958485,0.1155614144603867,24
cnn,0,-0.03149644768435177,0.7695151941134173,89
private,0,0.12852513985395378,0.5314953562073941,26
museum,0,0.4675587743012334,0.4271496339155305,5
world's,0,0.5664076307376614,0.3194973248239639,5
biggest,0,0.3136635305441759,0.11866658711495515,26
comprehensive,0,0.5381142012498183,0.4618857987501817,4
collection,0,-0.3935980546421993,0.16380808328410326,14
flipping,0,0.4811028317711613,0.09603138122371556,13
homes,0,-0.7350661183162219,0.26493388168377785,4
armys,0,0.5335982060100769,0.1389932737697364,9
boys,0,0.23867031102835545,0.10232714698177156,48
sign,0,0.11143375675145427,0.4823225451115549,42
im,0,-0.09719331035347073,0.3880330050188885,81
porn,0,-0.2072367894915452,0.33122258631726176,24
letting,0,-0.2356026828277731,0.2465945870852504,26
choppa,0,0.1039739599095866,0.7900849116045907,9
hurts,0,-0.2462333800108453,0.3407443962715718,17
inc,0,-0.0436471563609543,0.8509882303555505,21
position,0,-0.1750721842054224,0.4603539283662138,20
hd,0,-0.6673858131482774,0.2184198500520496,5
movie,0,0.3498791142660897,0.012748393932552,50
salt,0,-0.8328694421245325,0.02000131890460488,7
project,0,-0.08075023908337951,0.5979795236564698,45
rip,0,-0.2758639013570921,0.31963144352948514,15
writing,0,-8.436078139601052e-05,0.9996667970338432,27
spughetti,0,0.14360104464973966,0.5345999950430383,21
test,0,-0.1570870950933692,0.39870309913278995,31
markyoungtruth,0,0.38074504922110586,0.6192549507788941,4
conf,0,-0.6473300640976323,0.35266993590236795,4
um,0,0.34901435492442284,0.12097849173158612,21
maybe,0,0.2712691342054747,0.049438424055159705,53
deserve,0,0.20241594136849084,0.2665551158088755,32
rep,0,-0.34843007231992823,0.08108697188230471,26
sophie,0,-0.6794729775130021,0.3205270224869978,4
falls,0,-0.43563413065861584,0.2806441624530656,8
legit,0,-0.06415392961341695,0.820311513116248,15
pay,0,0.267332954925254,0.06331422461470601,49
essays,0,-0.3820825542091723,0.3102102699549723,9
homework,0,-0.5517592817289856,0.15624522368998844,8
term,0,-0.08072348764031037,0.7351264443422548,20
tag,0,-0.33246614886521586,0.24547490736543665,14
fuck,0,-0.2602620119087532,0.007929534765221216,103
harassing,0,-0.10512274090497263,0.8043421584618522,8
hat,0,0.30619251453758195,0.16577976605245107,22
senblumenthal,0,-0.4366456791287888,0.11851750364825005,14
democrats,0,-0.013328925056527243,0.8910999583905475,108
let's,0,-0.05234886156328218,0.9333778143812258,5
nominated,0,-0.1990480725793376,0.4598756797759105,16
awards,0,-0.03728345460653077,0.8535213826435903,27
category,0,-0.13445085348161415,0.750926264300687,8
year’s,0,-0.1044888447585063,0.8438371332172069,6
senatemajldr,0,0.0963447149485152,0.460131711050416,61
mma,0,0.4645169819390986,0.5354830180609014,4
style,0,0.3159542767780261,0.1325662883852873,24
repadamschiff,0,-0.8022260166093225,0.0052321651277255285,10
foreign,0,-0.010442626220652609,0.9771592459996122,10
united,0,-0.3429974785058215,0.028133813169290884,41
america,0,0.07329188873272531,0.4973775446936687,88
power,0,0.06718441066696257,0.5861929853245341,68
communicate,0,-0.6437731901052979,0.3562268098947021,4
epic,0,-0.4076612787025522,0.13147348605074244,15
always,0,0.12028490853361412,0.21497558260905505,108
awesome,0,-0.029874085822770707,0.8254064381280163,57
somehow,0,0.6720448231882638,0.14369535339481387,6
goes,0,-0.17319960518915803,0.2851695755788661,40
10,0,0.28050296599819824,0.008499090107846009,87
bitcoin,0,0.6797334859368609,0.0019138606221235554,18
share,0,0.2290088687979493,0.038497626447524386,82
teaser,0,-0.40914588456366496,0.36205903642560205,7
enter,0,-0.0046283051867005934,0.9776912836930846,39
los,0,-0.06641522761314918,0.7524401246370398,25
angeles,0,-0.5871169427069048,0.02728488337808775,14
hidden,0,0.3410265918464519,0.36912272806552987,9
missile,0,0.11161486547441893,0.8883851345255811,4
strikes,0,-0.04437249407573205,0.955627505924268,4
business,0,0.007185842444741841,0.9515476872805214,74
revolution,0,0.4614099034659385,0.11248917629574827,13
lose,0,0.03264011531285796,0.8112522967831264,56
marklutchman,0,0.02309322635948065,0.9653663182361452,6
but,0,-0.08527300042868477,0.6008582251383852,40
staymad,0,-0.6344863081394054,0.06643582105941725,9
believesurvivors,0,-0.4775444956774026,0.2314201160909977,8
confirmation,0,0.17785187286420126,0.3220712546239292,33
ct,0,0.3894428210342575,0.23645518728603065,11
donate,0,-0.322437621692099,0.20686806557691054,17
center,0,-0.2530669534653229,0.1938331647140316,28
entitled,0,-0.3597356342231213,0.3416533889258443,9
artwork,0,-0.2926981677410198,0.3318055400647233,13
brettkavanaugh,0,-0.4427417362733439,0.20006157094459004,10
eagles,0,0.04601071335175429,0.9138515901696084,8
sb,0,-0.6758496580892767,0.06579021289683673,8
champs,0,0.7438841239111557,0.25611587608884423,4
football,0,0.110223460110288,0.5041402555994483,39
believe,0,0.237958531189252,0.02736718090036681,86
larry,0,-0.5934563048167062,0.21432034522760926,6
6th,0,-0.02157223645566024,0.9149470929646984,27
coke,0,-0.5033031873111804,0.20356277444288395,8
20,0,-0.1143240065309972,0.3885871986580818,59
goodbye,0,-0.8200048439611264,0.01268158408157397,8
legal,0,-0.33265839201350983,0.3476312410680176,10
leaders,0,-0.16599104230473186,0.5389567566219501,16
planned,0,-0.2511450954555326,0.25957265695592785,22
stable,0,-0.4626961934243474,0.355484507382998,6
oh,0,0.043727175657014235,0.6396934120790455,117
mississippi,0,0.18553510036033047,0.6327061752556793,9
andrew,0,0.12203483683552516,0.5982166593467755,21
republicans,0,-0.014517644415908516,0.8996108790645142,78
nigerian,0,0.2600448667091672,0.7399551332908328,4
fucked,0,-0.10432149935339227,0.5972946101522045,28
bestfriend,0,0.3730947420507547,0.28828837524706385,10
them,0,-0.021108783432309,0.8525609004096633,80
investments,0,-0.561896820255308,0.43810317974469215,4
cut,0,-0.22618722345043166,0.2878800519487236,24
butter,0,-0.39979595044714294,0.4322571274140839,6
cream,0,-0.3137626139597429,0.25477402394714804,15
glory,0,-0.19598385916634825,0.709788049227672,6
eyes,0,-0.06677284973148162,0.7259025891319231,30
hurt,0,0.18335512700870124,0.3070774890752044,33
easily,0,0.11454128322608173,0.7094447067888975,13
clear,0,-0.12488888637058612,0.3636189467737464,55
tone,0,0.3568285816700512,0.3855692892934337,8
blockchain,0,-0.17243635826746287,0.3897466580193201,27
technology,0,0.5803552049151566,0.007302048089574003,20
end,0,0.17914251638571949,0.12152595751293555,76
pathetic,0,-0.5070091712818018,0.13473538732222198,10
democratic,0,-0.2965705518286701,0.10521851729831554,31
trouble,0,-0.3989932296217999,0.12579060698636166,16
troubles,0,-0.8174410066676787,0.09102766500346196,5
station,0,-0.22243381602504825,0.33248634477898265,21
working,0,-0.09753368793308168,0.4545875695351571,61
taylornation13,0,-0.4043092566787117,0.107476857260854,17
taylorswift,0,-0.5056867920620787,0.11253351674356883,11
following,0,0.2350410693759857,0.14977075211648594,39
intention,0,-0.8564742266917059,0.14352577330829402,4
amymek,0,0.14766948936149735,0.6144080642791221,14
blast,0,0.003171069838206919,0.9914159587167264,14
allahu,0,-0.7246746479871711,0.2753253520128287,4
afghanistan,0,-0.4715748089486593,0.1688449907110043,10
egypt,0,0.18303332347698026,0.7285159325442485,6
queens,0,0.0001367014322048498,0.9995704718369721,18
safe,0,-0.2893906907247492,0.1914529678754312,22
website,0,-0.3175093757796375,0.17252831444832045,20
in,0,-0.12152628892061572,0.1717833649727603,128
expelled,0,-0.018926388439239415,0.964521495249668,8
caught,0,0.462702089012912,0.015088446047033412,27
weapons,0,-0.2389815883016427,0.5060752514468443,10
dutch,0,-0.2282253143561129,0.4325900322841081,14
https,0,0.2876265041183273,0.0059801881746954595,90
tedlieu,0,0.0029392058199911174,0.9883912918226728,27
notion,0,-0.4780520894450815,0.1930479950030575,9
understand,0,0.29904404757841857,0.015527105907375034,65
stop,0,-0.018751609043138943,0.8623324946324341,88
convicted,0,-0.05030570855255091,0.9147063971143268,7
let,0,0.21521495515627048,0.053668237593997394,81
insurers,0,-0.834484209614822,0.0787962561083552,5
charge,0,0.056201684310419865,0.8858078084910589,9
horny,0,0.40790244732027203,0.4954273547510185,5
tits,0,-0.6513140997153776,0.0802010432447447,8
close,0,-0.15038381303505416,0.3479878069264739,41
totally,0,-0.11028304599036673,0.625143408734788,22
accusation,0,-0.7975940006320138,0.10593098687103274,5
j,0,-0.09765494066604144,0.5332921421087075,43
wedding,0,-0.18573399117401815,0.35364582866635896,27
audacity,0,0.24401367219614786,0.5979713705143619,7
questioning,0,0.05217082548480665,0.9336041871993928,5
salzburg,0,-0.6705094441642429,0.32949055583575704,4
netflix,0,0.35948859845141323,0.18816576639744412,15
try,0,0.21485013789137736,0.15160406072656674,46
ri,0,-0.17877656494538507,0.7346920968568533,6
princess,0,0.6638475739626174,0.22178191735192315,5
match,0,0.4698297774883286,0.04238549409524451,19
sweet,0,-0.3256596429247224,0.02903505399677033,45
vibe,0,-0.06652101564228788,0.8137867874676066,15
kid,0,-0.24355606965713544,0.1791823646830787,32
flash,0,-0.4319548664709849,0.12298306261066365,14
hubby,0,-0.3377293486824586,0.5783101103021014,5
fatherofessen,0,0.18930185505908784,0.7194390516034899,6
kathaleenharpe9,0,0.19569454809669132,0.8043054519033087,4
trumpsasianchic,0,0.19569454809669132,0.8043054519033087,4
tawneecowan,0,0.19569454809669132,0.8043054519033087,4
meet,0,-0.17319352990351627,0.29170111597808185,39
swingers,0,-0.3112338409229332,0.6887661590770668,4
people's,0,-0.13218517934101134,0.6984371188307015,11
thomassowell,0,-0.7748908039506011,0.023920056839147698,8
everywhere,0,-0.2518205494413715,0.1219851708171272,39
upset,0,-0.4062819005552599,0.0606201923957752,22
bla,0,-0.2077930300653562,0.5398075755571525,11
though,0,-0.1372598025420507,0.3522105314201486,48
wwg1wga,0,0.6546889452199324,0.015172092999814929,13
more,0,0.01872603097049584,0.9005764956734176,47
kinda,0,0.14183836483563686,0.4988401767385783,25
drudge_report,0,-0.6798717787160188,0.02135525523809572,11
cia,0,0.8734863329613478,0.022996091518352232,6
google,0,-0.03511304648575213,0.8972803238207744,16
amazon,0,-0.13382448544991332,0.380806413226832,45
chinese,0,0.529382354290452,0.009386203940158898,23
garbage,0,0.04227040409631823,0.90769853195099,10
jr,0,-0.29015865414831715,0.2428053188371305,18
arrogant,0,-0.06758746618058037,0.9324125338194196,4
happening,0,-0.04229686150633656,0.8152081003238623,33
effectively,0,0.035658837216229436,0.9395021580018637,7
response,0,-0.12722403503718746,0.5356936439163718,26
provide,0,-0.3569233317536916,0.1596140046702895,17
engineers,0,0.06769527891954648,0.9138735707543496,5
assistant,0,0.3362865121737189,0.663713487826281,4
sengillibrand,0,0.1474498513295173,0.5125803755989506,22
appointment,0,-0.5635655432823917,0.07099500719306584,11
weareoneexo,0,-0.9973061567589656,0.0026938432410342768,4
set,0,0.19725525127459745,0.1488770395073306,55
again,0,0.20133638480287147,0.07148741287731149,81
tomorrow,0,0.2227224317424253,0.019350718972044798,110
demands,0,-0.4511994449559705,0.3691286359352587,6
ugh,0,0.09894983824591748,0.6869316452709288,19
hero,0,-0.2054399803376944,0.22253529204018271,37
officer,0,0.14647640330358452,0.4316995206205122,31
terrance,0,-0.9917977214780376,0.0082022785219622,4
killed,0,-0.30094310895974624,0.07030302361979893,37
florence,0,0.2799507526285272,0.20700156477232626,22
servi,0,-0.9917977214780376,0.0082022785219622,4
performance,0,0.14477336203576152,0.4899057453703677,25
habits,0,-0.6646371456964155,0.14984353039897302,6
presentyou,0,0.7062997213683305,0.05020443596870426,8
gop,0,-0.13671468949426402,0.1888657609677387,94
